id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado,,,,,,
3065,2019.02.11,16:40,94590,94610,94375,94405,94,601.7,94467.2,VERDADEIRO,,,,,,,,,
3066,2019.02.11,16:45,94405,94425,94255,94370,94,569.4,94458.4,VERDADEIRO,,,,,,,,,
3067,2019.02.11,16:50,94375,94530,94370,94490,94,547.2,94461.2,VERDADEIRO,,,,,,,,,
3068,2019.02.11,16:55,94490,94520,94395,94505,94,527.2,94465.2,VERDADEIRO,,,,,,,,,
3069,2019.02.11,17:00,94505,94505,94405,94495,94,509.4,94467.9,VERDADEIRO,,,,,,,,,
3070,2019.02.11,17:05,94495,94630,94425,94550,94,508.3,94475.4,VERDADEIRO,,,,,,,,,
3071,2019.02.11,17:10,94550,94970,94520,94950,94,545.0,94518.5,VERDADEIRO,,,,,,,,,
3072,2019.02.11,17:15,94945,95085,94645,94715,94,563.3,94536.4,VERDADEIRO,,,,,,,,,
3073,2019.02.11,17:20,94715,94885,94710,94750,94,581.1,94555.8,VERDADEIRO,,,,,,,,,
3074,2019.02.11,17:25,94760,94830,94720,94780,94,622.8,94576.2,VERDADEIRO,,,,,,,,,
3075,2019.02.11,17:30,94780,94805,94735,94770,94,667.2,94593.8,VERDADEIRO,,,,,,,,,
3076,2019.02.11,17:35,94770,94830,94750,94770,94,698.3,94609.8,VERDADEIRO,,,,,,,,,
3077,2019.02.11,17:40,94770,94805,94755,94780,94,728.9,94625.3,VERDADEIRO,,,,,,,,,
3078,2019.02.11,17:45,94780,94820,94475,94535,94,733.3,94617.1,VERDADEIRO,,,,,,,,,
3079,2019.02.11,17:50,94530,94575,94425,94500,94,727.8,94606.4,VERDADEIRO,,,,,,,,,
3080,2019.02.11,17:55,94500,94505,94350,94475,94,675.0,94594.5,VERDADEIRO,,,,,,,,,
3081,2019.02.11,18:00,94480,94535,94395,94470,94,647.8,94583.2,VERDADEIRO,,,,,,,,,
3082,2019.02.11,18:05,94465,94485,94365,94365,94,605.0,94563.3,VERDADEIRO,,,,,,,,,
3083,2019.02.12,09:00,94955,95250,94955,95240,94,656.1,94624.9,VERDADEIRO,,,,,,,,,
3084,2019.02.12,09:05,95240,95350,95215,95330,94,718.3,94689.0,VERDADEIRO,,,,,,,,,
3085,2019.02.12,09:10,95330,95440,95275,95430,94,791.7,94756.3,VERDADEIRO,,,,,,,,,
3086,2019.02.12,09:15,95440,95465,95305,95340,94,853.9,94809.4,VERDADEIRO,,,,,,,,,
3087,2019.02.12,09:20,95345,95425,95335,95390,94,948.9,94862.2,VERDADEIRO,,,,,,,,,
3088,2019.02.12,09:25,95390,95530,95380,95510,95,061.1,94921.1,VERDADEIRO,,,,,,,,,
3089,2019.02.12,09:30,95510,95515,95355,95485,95,173.3,94972.3,VERDADEIRO,,,,,,,,,
3090,2019.02.12,09:35,95485,95505,95360,95420,95,278.9,95013.0,VERDADEIRO,,,,,,,,,
3091,2019.02.12,09:40,95415,95420,95315,95395,95,393.3,95047.8,VERDADEIRO,,,,,,,,,
3092,2019.02.12,09:45,95395,95445,95360,95380,95,408.9,95078.0,VERDADEIRO,,,,,,,,,
3093,2019.02.12,09:50,95380,95430,95330,95400,95,416.7,95107.2,VERDADEIRO,,,,,,,,,
3094,2019.02.12,09:55,95405,95575,95385,95550,95,430.0,95147.5,VERDADEIRO,,,,,,,,,
3095,2019.02.12,10:00,95550,95605,95450,95520,95,450.0,95181.4,VERDADEIRO,,,,,,,,,
3096,2019.02.12,10:05,95515,95700,95505,95650,95,478.9,95224.0,VERDADEIRO,,,,,,,,,
3097,2019.02.12,10:10,95650,95735,95595,95735,95,503.9,95270.4,VERDADEIRO,,,,,,,,,
3098,2019.02.12,10:15,95730,95750,95600,95620,95,518.9,95302.2,VERDADEIRO,,,,,,,,,
3099,2019.02.12,10:20,95620,95720,95560,95575,95,536.1,95327.0,VERDADEIRO,,,,,,,,,
3100,2019.02.12,10:25,95570,95620,95390,95510,95,548.9,95343.6,VERDADEIRO,,,,,,,,,
3101,2019.02.12,10:30,95505,95670,95400,95660,95,580.0,95372.4,VERDADEIRO,,,,,,,,,
3102,2019.02.12,10:35,95660,95800,95630,95635,95,606.1,95396.3,VERDADEIRO,,,,,,,,,
3103,2019.02.12,10:40,95635,95800,95575,95770,95,630.6,95430.2,VERDADEIRO,,,,,,,,,
3104,2019.02.12,10:45,95770,95860,95735,95830,95,665.0,95466.6,VERDADEIRO,,,,,,,,,
3105,2019.02.12,10:50,95830,95845,95665,95680,95,668.3,95486.0,VERDADEIRO,,,,,,,,,
3106,2019.02.12,10:55,95685,95740,95610,95675,95,661.7,95503.2,VERDADEIRO,,,,,,,,,
3107,2019.02.12,11:00,95675,95775,95615,95765,95,677.8,95527.0,VERDADEIRO,,,,,,,,,
3108,2019.02.12,11:05,95765,95820,95715,95805,95,703.3,95552.2,VERDADEIRO,,,,,,,,,
3109,2019.02.12,11:10,95810,95885,95750,95755,95,730.6,95570.7,VERDADEIRO,,,,,,,,,
3110,2019.02.12,11:15,95760,95790,95630,95635,95,727.8,95576.5,VERDADEIRO,,,,,,,,,
3111,2019.02.12,11:20,95635,95645,95445,95475,95,710.0,95567.3,VERDADEIRO,,,,,,,,,
3112,2019.02.12,11:25,95475,95585,95415,95525,95,682.8,95563.5,VERDADEIRO,,,,,,,,,
3113,2019.02.12,11:30,95520,95560,95340,95375,95,632.2,95546.3,VERDADEIRO,,,,,,,,,
3114,2019.02.12,11:35,95370,95500,95295,95385,95,599.4,95531.7,VERDADEIRO,,,,,,,,,
3115,2019.02.12,11:40,95385,95495,95355,95395,95,568.3,95519.2,VERDADEIRO,,,,,,,,,
3116,2019.02.12,11:45,95395,95520,95395,95500,95,538.9,95517.5,VERDADEIRO,,,,,,,,,
3117,2019.02.12,11:50,95500,95525,95405,95435,95,497.8,95510.0,FALSO,,,,,,,,,
3118,2019.02.12,11:55,95440,95565,95435,95535,95,473.3,95512.3,FALSO,,,,,,,,,
3119,2019.02.12,12:00,95540,95545,95380,95400,95,447.2,95502.1,FALSO,,,,,,,,,
3120,2019.02.12,12:05,95400,95445,95250,95270,95,424.4,95481.0,FALSO,,,,,,,,,
3121,2019.02.12,12:10,95270,95410,95255,95395,95,410.0,95473.1,FALSO,,,,,,,,,
3122,2019.02.12,12:15,95395,95445,95335,95390,95,411.7,95465.6,FALSO,,,,,,,,,
3123,2019.02.12,12:20,95390,95390,95255,95265,95,398.3,95447.3,FALSO,,,,,,,,,
3124,2019.02.12,12:25,95265,95350,95165,95340,95,392.2,95437.6,FALSO,,,,,,,,,
3125,2019.02.12,12:30,95335,95395,95230,95245,95,363.9,95420.1,FALSO,,,,,,,,,
3126,2019.02.12,12:35,95240,95385,95215,95370,95,356.7,95415.5,FALSO,,,,,,,,,
3127,2019.02.12,12:40,95370,95650,95325,95545,95,357.8,95427.3,FALSO,,,,,,,,,
3128,2019.02.12,12:45,95545,95645,95470,95625,95,382.8,95445.3,FALSO,,,,,,,,,
3129,2019.02.12,12:50,95625,95685,95610,95665,95,426.7,95465.2,FALSO,,,,,,,,,
3130,2019.02.12,12:55,95665,95780,95620,95670,95,457.2,95483.9,FALSO,,,,,,,,,
3131,2019.02.12,13:00,95675,95725,95535,95585,95,478.9,95493.1,FALSO,,,,,,,,,
3132,2019.02.12,13:05,95585,95625,95505,95525,95,507.8,95496.0,VERDADEIRO,,,,,,,,,
3133,2019.02.12,13:10,95530,95570,95425,95490,95,524.4,95495.4,VERDADEIRO,,,,,,,,,
3134,2019.02.12,13:15,95490,95500,95345,95370,95,538.3,95484.0,VERDADEIRO,,,,,,,,,
3135,2019.02.12,13:20,95365,95445,95310,95390,95,540.6,95475.5,VERDADEIRO,,,,,,,,,
3136,2019.02.12,13:25,95390,95490,95290,95335,95,517.2,95462.7,VERDADEIRO,,,,,,,,,
3137,2019.02.12,13:30,95340,95340,95205,95310,95,482.2,95448.8,VERDADEIRO,,,,,,,,,
3138,2019.02.12,13:35,95310,95380,95220,95355,95,447.8,95440.3,VERDADEIRO,,,,,,,,,
3139,2019.02.12,13:40,95355,95410,95290,95330,95,410.0,95430.3,FALSO,,,,,,,,,
3140,2019.02.12,13:45,95335,95400,95265,95375,95,386.7,95425.2,FALSO,,,,,,,,,
3141,2019.02.12,13:50,95370,95560,95370,95530,95,387.2,95434.8,FALSO,,,,,,,,,
3142,2019.02.12,13:55,95530,95635,95515,95605,95,400.0,95450.2,FALSO,,,,,,,,,
3143,2019.02.12,14:00,95605,95650,95535,95595,95,425.0,95463.4,FALSO,,,,,,,,,
3144,2019.02.12,14:05,95600,95670,95560,95640,95,452.8,95479.5,FALSO,,,,,,,,,
3145,2019.02.12,14:10,95635,95715,95620,95695,95,492.8,95499.0,FALSO,,,,,,,,,
3146,2019.02.12,14:15,95695,95835,95640,95790,95,546.1,95525.5,VERDADEIRO,,,,,,,,,
3147,2019.02.12,14:20,95790,95845,95720,95750,95,590.0,95545.9,VERDADEIRO,,,,,,,,,
3148,2019.02.12,14:25,95745,95880,95720,95855,95,648.3,95574.0,VERDADEIRO,,,,,,,,,
3149,2019.02.12,14:30,95855,95915,95780,95900,95,706.7,95603.6,VERDADEIRO,,,,,,,,,
3150,2019.02.12,14:35,95900,95985,95805,95940,95,752.2,95634.2,VERDADEIRO,,,,,,,,,
3151,2019.02.12,14:40,95940,95965,95835,95865,95,781.1,95655.2,VERDADEIRO,,,,,,,,,
3152,2019.02.12,14:45,95865,95930,95780,95870,95,811.7,95674.7,VERDADEIRO,,,,,,,,,
3153,2019.02.12,14:50,95870,95915,95800,95805,95,830.0,95686.6,VERDADEIRO,,,,,,,,,
3154,2019.02.12,14:55,95810,95830,95740,95795,95,841.1,95696.4,VERDADEIRO,,,,,,,,,
3155,2019.02.12,15:00,95800,95850,95755,95830,95,845.6,95708.6,VERDADEIRO,,,,,,,,,
3156,2019.02.12,15:05,95820,95865,95720,95755,95,846.1,95712.8,VERDADEIRO,,,,,,,,,
3157,2019.02.12,15:10,95755,95915,95750,95860,95,846.7,95726.2,VERDADEIRO,,,,,,,,,
3158,2019.02.12,15:15,95860,95910,95695,95745,95,829.4,95727.9,VERDADEIRO,,,,,,,,,
3159,2019.02.12,15:20,95750,95870,95720,95850,95,819.4,95739.0,VERDADEIRO,,,,,,,,,
3160,2019.02.12,15:25,95850,95955,95810,95850,95,817.8,95749.1,VERDADEIRO,,,,,,,,,
3161,2019.02.12,15:30,95855,96080,95825,96060,95,838.9,95777.3,VERDADEIRO,,,,,,,,,
3162,2019.02.12,15:35,96060,96200,96050,96075,95,868.9,95804.4,VERDADEIRO,,,,,,,,,
3163,2019.02.12,15:40,96075,96165,96065,96140,95,907.2,95834.9,VERDADEIRO,,,,,,,,,
3164,2019.02.12,15:45,96140,96295,96120,96220,95,950.6,95869.9,VERDADEIRO,,,,,,,,,
3165,2019.02.12,15:50,96220,96320,96200,96290,96,010.0,95908.1,VERDADEIRO,,,,,,,,,
3166,2019.02.12,15:55,96285,96385,96225,96315,96,060.6,95945.1,VERDADEIRO,,,,,,,,,
3167,2019.02.12,16:00,96315,96340,96200,96295,96,121.7,95976.9,VERDADEIRO,,,,,,,,,
3168,2019.02.12,16:05,96290,96360,96230,96345,96,176.7,96010.4,VERDADEIRO,,,,,,,,,
3169,2019.02.12,16:10,96340,96375,96275,96305,96,227.2,96037.2,VERDADEIRO,,,,,,,,,
3170,2019.02.12,16:15,96305,96450,96270,96435,96,268.9,96073.3,VERDADEIRO,,,,,,,,,
3171,2019.02.12,16:20,96435,96525,96395,96485,96,314.4,96110.7,VERDADEIRO,,,,,,,,,
3172,2019.02.12,16:25,96485,96570,96460,96480,96,352.2,96144.3,VERDADEIRO,,,,,,,,,
3173,2019.02.12,16:30,96480,96650,96440,96610,96,395.6,96186.7,VERDADEIRO,,,,,,,,,
3174,2019.02.12,16:35,96610,96620,96500,96510,96,420.0,96216.0,VERDADEIRO,,,,,,,,,
3175,2019.02.12,16:40,96505,96515,96405,96435,96,433.3,96236.0,VERDADEIRO,,,,,,,,,
3176,2019.02.12,16:45,96435,96460,96340,96435,96,448.9,96254.0,VERDADEIRO,,,,,,,,,
3177,2019.02.12,16:50,96435,96510,96340,96350,96,449.4,96262.8,VERDADEIRO,,,,,,,,,
3178,2019.02.12,16:55,96345,96360,96130,96140,96,431.1,96251.6,VERDADEIRO,,,,,,,,,
3179,2019.02.12,17:00,96140,96160,95985,96045,96,387.8,96232.8,VERDADEIRO,,,,,,,,,
3180,2019.02.12,17:05,96045,96255,96010,96245,96,361.1,96233.9,VERDADEIRO,,,,,,,,,
3181,2019.02.12,17:10,96245,96275,96105,96150,96,324.4,96226.3,VERDADEIRO,,,,,,,,,
3182,2019.02.12,17:15,96150,96155,95865,96040,96,261.1,96209.4,VERDADEIRO,,,,,,,,,
3183,2019.02.12,17:20,96040,96210,96025,96155,96,221.7,96204.4,VERDADEIRO,,,,,,,,,
3184,2019.02.12,17:25,96155,96160,95975,96025,96,176.1,96188.1,FALSO,,,,,,,,,
3185,2019.02.12,17:30,96020,96190,95960,95990,96,126.7,96170.1,FALSO,,,,,,,,,
3186,2019.02.12,17:35,95995,96130,95945,96130,96,102.2,96166.5,FALSO,,,,,,,,,
3187,2019.02.12,17:40,96125,96130,96005,96090,96,096.7,96159.5,FALSO,,,,,,,,,
3188,2019.02.12,17:45,96090,96095,96020,96060,96,098.3,96150.5,FALSO,,,,,,,,,
3189,2019.02.12,17:50,96065,96070,95885,95920,96,062.2,96129.5,FALSO,,,,,,,,,
3190,2019.02.12,17:55,95925,96160,95920,96085,96,055.0,96125.5,FALSO,,,,,,,,,
3191,2019.02.12,18:00,96085,96180,96070,96150,96,067.2,96127.7,FALSO,,,,,,,,,
3192,2019.02.12,18:05,96150,96175,95955,95955,96,045.0,96112.0,FALSO,,,,,,,,,
3193,2019.02.13,09:00,97295,97460,97100,97215,96,177.2,96212.3,FALSO,,,,,,,,,
3194,2019.02.13,09:05,97220,97325,97190,97280,96,320.6,96309.3,VERDADEIRO,,,,,,,,,
3195,2019.02.13,09:10,97280,97620,97280,97565,96,480.0,96423.5,VERDADEIRO,,,,,,,,,
3196,2019.02.13,09:15,97570,97630,97460,97475,96,633.9,96519.1,VERDADEIRO,,,,,,,,,
3197,2019.02.13,09:20,97475,97545,97440,97495,96,793.3,96607.8,VERDADEIRO,,,,,,,,,
3198,2019.02.13,09:25,97500,97580,97475,97540,96,973.3,96692.5,VERDADEIRO,,,,,,,,,
3199,2019.02.13,09:30,97545,97570,97485,97525,97,133.3,96768.2,VERDADEIRO,,,,,,,,,
3200,2019.02.13,09:35,97525,97570,97485,97490,97,282.2,96833.8,VERDADEIRO,,,,,,,,,
3201,2019.02.13,09:40,97485,97515,97410,97415,97,444.4,96886.7,VERDADEIRO,,,,,,,,,
3202,2019.02.13,09:45,97415,97500,97405,97480,97,473.9,96940.6,VERDADEIRO,,,,,,,,,
3203,2019.02.13,09:50,97485,97690,97485,97650,97,515.0,97005.1,VERDADEIRO,,,,,,,,,
3204,2019.02.13,09:55,97660,97765,97640,97715,97,531.7,97069.6,VERDADEIRO,,,,,,,,,
3205,2019.02.13,10:00,97715,97730,97500,97560,97,541.1,97114.2,VERDADEIRO,,,,,,,,,
3206,2019.02.13,10:05,97560,97685,97540,97685,97,562.2,97166.1,VERDADEIRO,,,,,,,,,
3207,2019.02.13,10:10,97680,97715,97555,97575,97,566.1,97203.3,VERDADEIRO,,,,,,,,,
3208,2019.02.13,10:15,97575,97610,97460,97590,97,573.3,97238.4,VERDADEIRO,,,,,,,,,
3209,2019.02.13,10:20,97590,97760,97560,97715,97,598.3,97281.8,VERDADEIRO,,,,,,,,,
3210,2019.02.13,10:25,97720,97740,97340,97390,97,595.6,97291.6,VERDADEIRO,,,,,,,,,
3211,2019.02.13,10:30,97390,97410,97135,97210,97,565.6,97284.2,VERDADEIRO,,,,,,,,,
3212,2019.02.13,10:35,97205,97340,97180,97250,97,521.1,97281.1,VERDADEIRO,,,,,,,,,
3213,2019.02.13,10:40,97245,97365,97220,97280,97,472.8,97281.0,VERDADEIRO,,,,,,,,,
3214,2019.02.13,10:45,97280,97440,97270,97395,97,454.4,97291.3,VERDADEIRO,,,,,,,,,
3215,2019.02.13,10:50,97390,97410,97300,97310,97,412.8,97293.0,VERDADEIRO,,,,,,,,,
3216,2019.02.13,10:55,97315,97400,97260,97400,97,393.3,97302.8,VERDADEIRO,,,,,,,,,
3217,2019.02.13,11:00,97400,97575,97400,97445,97,377.2,97315.7,VERDADEIRO,,,,,,,,,
3218,2019.02.13,11:05,97445,97470,97305,97330,97,334.4,97317.0,VERDADEIRO,,,,,,,,,
3219,2019.02.13,11:10,97330,97385,97235,97330,97,327.8,97318.2,VERDADEIRO,,,,,,,,,
3220,2019.02.13,11:15,97330,97390,97290,97345,97,342.8,97320.6,VERDADEIRO,,,,,,,,,
3221,2019.02.13,11:20,97350,97390,97255,97285,97,346.7,97317.4,VERDADEIRO,,,,,,,,,
3222,2019.02.13,11:25,97280,97305,97020,97025,97,318.3,97290.8,VERDADEIRO,,,,,,,,,
3223,2019.02.13,11:30,97020,97065,96775,96785,97,250.6,97244.8,VERDADEIRO,,,,,,,,,
3224,2019.02.13,11:35,96785,96875,96715,96870,97,201.7,97210.7,FALSO,,,,,,,,,
3225,2019.02.13,11:40,96870,97005,96840,97000,97,157.2,97191.6,FALSO,,,,,,,,,
3226,2019.02.13,11:45,97005,97090,96995,97050,97,113.3,97178.7,FALSO,,,,,,,,,
3227,2019.02.13,11:50,97045,97180,97010,97155,97,093.9,97176.6,FALSO,,,,,,,,,
3228,2019.02.13,11:55,97150,97180,97100,97125,97,071.1,97171.9,FALSO,,,,,,,,,
3229,2019.02.13,12:00,97125,97225,97075,97220,97,057.2,97176.2,FALSO,,,,,,,,,
3230,2019.02.13,12:05,97220,97230,97100,97145,97,041.7,97173.4,FALSO,,,,,,,,,
3231,2019.02.13,12:10,97145,97210,97030,97090,97,048.9,97165.8,FALSO,,,,,,,,,
3232,2019.02.13,12:15,97090,97195,97010,97030,97,076.1,97153.5,FALSO,,,,,,,,,
3233,2019.02.13,12:20,97030,97095,96950,97085,97,100.0,97147.2,FALSO,,,,,,,,,
3234,2019.02.13,12:25,97085,97165,97045,97135,97,115.0,97146.1,FALSO,,,,,,,,,
3235,2019.02.13,12:30,97130,97340,97060,97285,97,141.1,97158.8,FALSO,,,,,,,,,
3236,2019.02.13,12:35,97285,97415,97235,97380,97,166.1,97178.9,FALSO,,,,,,,,,
3237,2019.02.13,12:40,97380,97445,97350,97390,97,195.6,97198.1,FALSO,,,,,,,,,
3238,2019.02.13,12:45,97390,97485,97315,97425,97,218.3,97218.7,FALSO,,,,,,,,,
3239,2019.02.13,12:50,97420,97450,97320,97440,97,251.1,97238.8,VERDADEIRO,,,,,,,,,
3240,2019.02.13,12:55,97440,97520,97410,97415,97,287.2,97254.8,VERDADEIRO,,,,,,,,,
3241,2019.02.13,13:00,97410,97490,97260,97325,97,320.0,97261.2,VERDADEIRO,,,,,,,,,
3242,2019.02.13,13:05,97320,97380,97265,97365,97,351.1,97270.6,VERDADEIRO,,,,,,,,,
3243,2019.02.13,13:10,97360,97415,97270,97320,97,371.7,97275.1,VERDADEIRO,,,,,,,,,
3244,2019.02.13,13:15,97320,97345,97230,97245,97,367.2,97272.4,VERDADEIRO,,,,,,,,,
3245,2019.02.13,13:20,97240,97290,97165,97240,97,351.7,97269.4,VERDADEIRO,,,,,,,,,
3246,2019.02.13,13:25,97245,97305,97175,97205,97,331.1,97263.6,VERDADEIRO,,,,,,,,,
3247,2019.02.13,13:30,97205,97270,97110,97240,97,310.6,97261.4,VERDADEIRO,,,,,,,,,
3248,2019.02.13,13:35,97240,97375,97175,97195,97,283.3,97255.4,VERDADEIRO,,,,,,,,,
3249,2019.02.13,13:40,97195,97225,97035,97050,97,242.8,97236.7,VERDADEIRO,,,,,,,,,
3250,2019.02.13,13:45,97055,97120,96965,96995,97,206.1,97214.8,FALSO,,,,,,,,,
3251,2019.02.13,13:50,96990,96995,96805,96860,97,150.0,97182.5,FALSO,,,,,,,,,
3252,2019.02.13,13:55,96860,96885,96705,96735,97,085.0,97141.8,FALSO,,,,,,,,,
3253,2019.02.13,14:00,96735,96855,96675,96850,97,041.1,97115.3,FALSO,,,,,,,,,
3254,2019.02.13,14:05,96850,96865,96545,96590,96,968.9,97067.5,FALSO,,,,,,,,,
3255,2019.02.13,14:10,96585,96650,96385,96520,96,892.8,97017.8,FALSO,,,,,,,,,
3256,2019.02.13,14:15,96520,96535,96355,96455,96,805.6,96966.6,FALSO,,,,,,,,,
3257,2019.02.13,14:20,96460,96465,96315,96405,96,717.8,96915.5,FALSO,,,,,,,,,
3258,2019.02.13,14:25,96405,96470,96365,96450,96,651.1,96873.2,FALSO,,,,,,,,,
3259,2019.02.13,14:30,96445,96450,96280,96405,96,585.6,96830.7,FALSO,,,,,,,,,
3260,2019.02.13,14:35,96400,96540,96360,96525,96,548.3,96802.9,FALSO,,,,,,,,,
3261,2019.02.13,14:40,96530,96605,96370,96395,96,510.6,96765.8,FALSO,,,,,,,,,
3262,2019.02.13,14:45,96400,96530,96325,96520,96,473.9,96743.4,FALSO,,,,,,,,,
3263,2019.02.13,14:50,96515,96645,96510,96635,96,478.9,96733.6,FALSO,,,,,,,,,
3264,2019.02.13,14:55,96635,96760,96615,96695,96,498.3,96730.1,FALSO,,,,,,,,,
3265,2019.02.13,15:00,96695,96815,96645,96800,96,536.7,96736.4,FALSO,,,,,,,,,
3266,2019.02.13,15:05,96800,96970,96790,96905,96,592.2,96751.8,FALSO,,,,,,,,,
3267,2019.02.13,15:10,96910,97035,96890,97005,96,653.9,96774.8,FALSO,,,,,,,,,
3268,2019.02.13,15:15,97000,97230,97000,97135,96,735.0,96807.5,FALSO,,,,,,,,,
3269,2019.02.13,15:20,97140,97210,97045,97130,96,802.2,96836.8,FALSO,,,,,,,,,
3270,2019.02.13,15:25,97135,97370,97125,97335,96,906.7,96882.1,VERDADEIRO,,,,,,,,,
3271,2019.02.13,15:30,97335,97430,97295,97335,96,997.2,96923.3,VERDADEIRO,,,,,,,,,
3272,2019.02.13,15:35,97340,97410,97250,97255,97,066.1,96953.5,VERDADEIRO,,,,,,,,,
3273,2019.02.13,15:40,97260,97375,97190,97270,97,130.0,96982.2,VERDADEIRO,,,,,,,,,
3274,2019.02.13,15:45,97265,97330,97200,97215,97,176.1,97003.4,VERDADEIRO,,,,,,,,,
3275,2019.02.13,15:50,97215,97270,97125,97200,97,208.9,97021.3,VERDADEIRO,,,,,,,,,
3276,2019.02.13,15:55,97195,97250,97090,97175,97,227.8,97035.2,VERDADEIRO,,,,,,,,,
3277,2019.02.13,16:00,97165,97210,97080,97140,97,228.3,97044.8,VERDADEIRO,,,,,,,,,
3278,2019.02.13,16:05,97135,97180,97075,97135,97,228.9,97053.0,VERDADEIRO,,,,,,,,,
3279,2019.02.13,16:10,97140,97290,97125,97250,97,219.4,97070.9,VERDADEIRO,,,,,,,,,
3280,2019.02.13,16:15,97250,97320,97200,97230,97,207.8,97085.3,VERDADEIRO,,,,,,,,,
3281,2019.02.13,16:20,97235,97390,97230,97375,97,221.1,97111.7,VERDADEIRO,,,,,,,,,
3282,2019.02.13,16:25,97370,97420,97325,97340,97,228.9,97132.4,VERDADEIRO,,,,,,,,,
3283,2019.02.13,16:30,97340,97380,97245,97350,97,243.9,97152.2,VERDADEIRO,,,,,,,,,
3284,2019.02.13,16:35,97350,97410,97205,97275,97,252.2,97163.4,VERDADEIRO,,,,,,,,,
3285,2019.02.13,16:40,97275,97290,97150,97170,97,251.7,97164.0,VERDADEIRO,,,,,,,,,
3286,2019.02.13,16:45,97165,97170,96930,96960,97,231.7,97145.4,VERDADEIRO,,,,,,,,,
3287,2019.02.13,16:50,96955,97035,96890,97000,97,216.7,97132.2,VERDADEIRO,,,,,,,,,
3288,2019.02.13,16:55,97005,97065,96955,97015,97,190.6,97121.6,VERDADEIRO,,,,,,,,,
3289,2019.02.13,17:00,97015,97020,96825,96975,97,162.2,97108.2,VERDADEIRO,,,,,,,,,
3290,2019.02.13,17:05,96975,97040,96945,97000,97,120.6,97098.4,VERDADEIRO,,,,,,,,,
3291,2019.02.13,17:10,97000,97010,96915,96975,97,080.0,97087.2,FALSO,,,,,,,,,
3292,2019.02.13,17:15,96970,97020,96810,96885,97,028.3,97068.8,FALSO,,,,,,,,,
3293,2019.02.13,17:20,96890,96950,96845,96870,96,983.3,97050.7,FALSO,,,,,,,,,
3294,2019.02.13,17:25,96865,96935,96825,96880,96,951.1,97035.2,FALSO,,,,,,,,,
3295,2019.02.13,17:30,96885,96890,96725,96790,96,932.2,97012.9,FALSO,,,,,,,,,
3296,2019.02.13,17:35,96790,96825,96620,96670,96,895.6,96981.7,FALSO,,,,,,,,,
3297,2019.02.13,17:40,96670,96715,96570,96645,96,854.4,96951.1,FALSO,,,,,,,,,
3298,2019.02.13,17:45,96640,96715,96575,96655,96,818.9,96924.2,FALSO,,,,,,,,,
3299,2019.02.13,17:50,96660,96770,96650,96685,96,783.9,96902.5,FALSO,,,,,,,,,
3300,2019.02.13,17:55,96685,96710,96505,96615,96,743.9,96876.3,FALSO,,,,,,,,,
3301,2019.02.13,18:00,96610,96840,96590,96810,96,735.6,96870.3,FALSO,,,,,,,,,
3302,2019.02.13,18:05,96810,96915,96800,96895,96,738.3,96872.5,FALSO,,,,,,,,,
3303,2019.02.14,09:00,97075,97265,96985,97095,96,762.2,96892.8,FALSO,,,,,,,,,
3304,2019.02.14,09:05,97100,97295,97035,97260,96,814.4,96926.2,FALSO,,,,,,,,,
3305,2019.02.14,09:10,97260,97355,97235,97325,96,887.2,96962.4,FALSO,,,,,,,,,
3306,2019.02.14,09:15,97325,97350,97205,97285,96,958.3,96991.7,FALSO,,,,,,,,,
3307,2019.02.14,09:20,97280,97335,97210,97315,97,031.7,97021.1,VERDADEIRO,,,,,,,,,
3308,2019.02.14,09:25,97315,97390,97175,97180,97,086.7,97035.6,VERDADEIRO,,,,,,,,,
3309,2019.02.14,09:30,97180,97210,97030,97050,97,135.0,97036.9,VERDADEIRO,,,,,,,,,
3310,2019.02.14,09:35,97045,97090,96910,96960,97,151.7,97029.9,VERDADEIRO,,,,,,,,,
3311,2019.02.14,09:40,96960,96960,96855,96920,97,154.4,97019.9,VERDADEIRO,,,,,,,,,
3312,2019.02.14,09:45,96920,97050,96910,97025,97,146.7,97020.4,VERDADEIRO,,,,,,,,,
3313,2019.02.14,09:50,97030,97090,96970,97065,97,125.0,97024.4,VERDADEIRO,,,,,,,,,
3314,2019.02.14,09:55,97065,97160,97020,97075,97,097.2,97029.0,VERDADEIRO,,,,,,,,,
3315,2019.02.14,10:00,97075,97080,96790,96840,97,047.8,97011.8,VERDADEIRO,,,,,,,,,
3316,2019.02.14,10:05,96835,97150,96800,97110,97,025.0,97020.8,VERDADEIRO,,,,,,,,,
3317,2019.02.14,10:10,97115,97250,96855,96890,96,992.8,97008.9,FALSO,,,,,,,,,
3318,2019.02.14,10:15,96890,97130,96745,97120,97,000.6,97019.0,FALSO,,,,,,,,,
3319,2019.02.14,10:20,97120,97215,96930,97010,97,006.1,97018.2,FALSO,,,,,,,,,
3320,2019.02.14,10:25,97015,97115,96830,96875,97,001.1,97005.1,FALSO,,,,,,,,,
3321,2019.02.14,10:30,96870,96950,96615,96645,96,958.9,96972.4,FALSO,,,,,,,,,
3322,2019.02.14,10:35,96645,96725,96470,96480,96,893.9,96927.6,FALSO,,,,,,,,,
3323,2019.02.14,10:40,96480,96650,96450,96515,96,831.7,96890.1,FALSO,,,,,,,,,
3324,2019.02.14,10:45,96515,96775,96515,96745,96,821.1,96876.9,FALSO,,,,,,,,,
