id,AnoMesDia,Hora,Abe,Max,Min,Fec,Media1,Media2,CV,Posicao,Gain,Loss,Resultado
7499,2019.04.12,11:15,94530,94585,94475,94550,94,545.6,,,,,
7500,2019.04.12,11:20,94550,94815,94530,94800,94,616.1,,,,,
7501,2019.04.12,11:25,94800,94810,94660,94690,94,646.7,,,,,
7502,2019.04.12,11:30,94690,94720,94570,94605,94,643.3,,,,,
7503,2019.04.12,11:35,94605,94625,94305,94320,94,597.2,,,,,
7504,2019.04.12,11:40,94325,94420,94155,94415,94,573.3,,,,,
7505,2019.04.12,11:45,94410,94485,94290,94470,94,551.1,,,,,
7506,2019.04.12,11:50,94475,94500,94325,94435,94,534.4,,,,,
7507,2019.04.12,11:55,94440,94500,94365,94395,94,520.0,,,,,
7508,2019.04.12,12:00,94395,94410,94290,94400,94,503.3,,,,,
7509,2019.04.12,12:05,94400,94555,94375,94550,94,475.6,,,,,
7510,2019.04.12,12:10,94550,94670,94460,94480,94,452.2,,,,,
7511,2019.04.12,12:15,94480,94520,94310,94380,94,427.2,,,,,
7512,2019.04.12,12:20,94375,94485,94355,94445,94,441.1,,,,,
7513,2019.04.12,12:25,94445,94450,94280,94300,94,428.3,,,,,
7514,2019.04.12,12:30,94300,94350,94210,94265,94,405.6,,,,,
7515,2019.04.12,12:35,94260,94350,94225,94285,94,388.9,,,,,
7516,2019.04.12,12:40,94285,94390,94235,94315,94,380.0,,,,,
7517,2019.04.12,12:45,94320,94325,94235,94315,94,370.6,,,,,
7518,2019.04.12,12:50,94310,94355,94200,94220,94,333.9,,,,,
7519,2019.04.12,12:55,94225,94235,93565,93725,94,250.0,,,,,
7520,2019.04.12,13:00,93720,93785,93155,93240,94,123.3,,,,,
7521,2019.04.12,13:05,93245,93510,93220,93385,94,005.6,,,,,
7522,2019.04.12,13:10,93385,93410,92935,93200,93,883.3,,,,,
7523,2019.04.12,13:15,93205,93365,93110,93325,93,778.9,,,,,
7524,2019.04.12,13:20,93325,93440,93325,93335,93,673.3,,,,,
7525,2019.04.12,13:25,93340,93345,93110,93140,93,542.8,,,,,
7526,2019.04.12,13:30,93140,93220,92970,93060,93,403.3,,,,,
7527,2019.04.12,13:35,93060,93095,92810,92885,93,255.0,,,,,
7528,2019.04.12,13:40,92880,92890,92635,92730,93,144.4,,,,,
7529,2019.04.12,13:45,92735,92860,92565,92745,93,089.4,,,,,
7530,2019.04.12,13:50,92745,92800,92525,92625,93,005.0,,,,,
7531,2019.04.12,13:55,92625,92815,92530,92655,92,944.4,,,,,
7532,2019.04.12,14:00,92660,92925,92635,92910,92,898.3,,,,,
7533,2019.04.12,14:05,92910,93070,92830,93055,92,867.2,,,,,
7534,2019.04.12,14:10,93055,93145,92870,92975,92,848.9,,,,,
7535,2019.04.12,14:15,92975,93005,92870,92985,92,840.6,,,,,
7536,2019.04.12,14:20,92980,93115,92940,93020,92,855.6,,,,,
7537,2019.04.12,14:25,93020,93100,92950,92990,92,884.4,,,,,
7538,2019.04.12,14:30,92985,93200,92980,93110,92,925.0,,,,,
7539,2019.04.12,14:35,93110,93285,93100,93275,92,997.2,,,,,
7540,2019.04.12,14:40,93275,93285,93105,93165,93,053.9,,,,,
7541,2019.04.12,14:45,93165,93325,93165,93290,93,096.1,,,,,
7542,2019.04.12,14:50,93285,93375,93280,93320,93,125.6,,,,,
7543,2019.04.12,14:55,93315,93465,93305,93425,93,175.6,,,,,
7544,2019.04.12,15:00,93420,93585,93355,93525,93,235.6,,,,,
7545,2019.04.12,15:05,93520,93595,93495,93550,93,294.4,,,,,
7546,2019.04.12,15:10,93550,93575,93170,93215,93,319.4,,,,,
7547,2019.04.12,15:15,93220,93350,93205,93275,93,337.8,,,,,
7548,2019.04.12,15:20,93270,93310,93095,93205,93,330.0,,,,,
7549,2019.04.12,15:25,93205,93225,93060,93145,93,327.8,,,,,
7550,2019.04.12,15:30,93145,93155,92940,93005,93,296.1,,,,,
7551,2019.04.12,15:35,93005,93090,92890,93030,93,263.9,,,,,
7552,2019.04.12,15:40,93030,93175,93025,93145,93,232.8,,,,,
7553,2019.04.12,15:45,93145,93165,93010,93015,93,176.1,,,,,
7554,2019.04.12,15:50,93015,93040,92890,92975,93,112.2,,,,,
7555,2019.04.12,15:55,92975,93085,92935,92970,93,085.0,,,,,
7556,2019.04.12,16:00,92970,93030,92905,93020,93,056.7,,,,,
7557,2019.04.12,16:05,93025,93085,92945,92955,93,028.9,,,,,
7558,2019.04.12,16:10,92955,92955,92770,92910,93,002.8,,,,,
7559,2019.04.12,16:15,92910,92910,92670,92745,92,973.9,,,,,
7560,2019.04.12,16:20,92740,92750,92620,92685,92,935.6,,,,,
7561,2019.04.12,16:25,92685,92790,92635,92725,92,888.9,,,,,
7562,2019.04.12,16:30,92730,92865,92690,92775,92,862.2,,,,,
7563,2019.04.12,16:35,92780,92875,92750,92815,92,844.4,,,,,
7564,2019.04.12,16:40,92820,92840,92700,92705,92,815.0,,,,,
7565,2019.04.12,16:45,92710,92725,92560,92565,92,764.4,,,,,
7566,2019.04.12,16:50,92560,92710,92505,92690,92,735.0,,,,,
7567,2019.04.12,16:55,92690,92820,92690,92770,92,719.4,,,,,
7568,2019.04.12,17:00,92775,93070,92685,92970,92,744.4,,,,,
7569,2019.04.12,17:05,92970,93070,92930,93030,92,782.8,,,,,
7570,2019.04.12,17:10,93035,93045,92865,92885,92,800.6,,,,,
7571,2019.04.12,17:15,92885,93025,92865,92885,92,812.8,,,,,
7572,2019.04.12,17:20,92890,93000,92880,92980,92,831.1,,,,,
7573,2019.04.12,17:25,92975,93100,92960,93000,92,863.9,,,,,
7574,2019.04.12,17:30,93000,93015,92920,92955,92,907.2,,,,,
7575,2019.04.12,17:35,92960,93035,92880,93030,92,945.0,,,,,
7576,2019.04.12,17:40,93025,93030,92915,93010,92,971.7,,,,,
7577,2019.04.12,17:45,93015,93165,93000,93055,92,981.1,,,,,
7578,2019.04.12,17:50,93060,93165,93025,93050,92,983.3,,,,,
7579,2019.04.15,09:00,93500,93600,93340,93375,93,037.8,,,,,
7580,2019.04.15,09:05,93385,93420,93175,93220,93,075.0,,,,,
7581,2019.04.15,09:10,93220,93335,93160,93265,93,106.7,,,,,
7582,2019.04.15,09:15,93265,93430,93240,93425,93,153.9,,,,,
7583,2019.04.15,09:20,93415,93445,93280,93350,93,197.8,,,,,
7584,2019.04.15,09:25,93355,93410,93300,93340,93,232.2,,,,,
7585,2019.04.15,09:30,93340,93395,93175,93305,93,265.0,,,,,
7586,2019.04.15,09:35,93305,93485,93270,93465,93,310.6,,,,,
7587,2019.04.15,09:40,93465,93575,93400,93510,93,361.7,,,,,
7588,2019.04.15,09:45,93515,93750,93495,93705,93,398.3,,,,,
7589,2019.04.15,09:50,93705,93780,93630,93645,93,445.6,,,,,
7590,2019.04.15,09:55,93645,93800,93645,93745,93,498.9,,,,,
7591,2019.04.15,10:00,93745,93845,93575,93775,93,537.8,,,,,
7592,2019.04.15,10:05,93775,93825,93650,93715,93,578.3,,,,,
7593,2019.04.15,10:10,93720,93745,93515,93560,93,602.8,,,,,
7594,2019.04.15,10:15,93565,93645,93380,93500,93,624.4,,,,,
7595,2019.04.15,10:20,93505,93620,93440,93545,93,633.3,,,,,
7596,2019.04.15,10:25,93545,93690,93325,93655,93,649.4,,,,,
7597,2019.04.15,10:30,93655,93670,93310,93340,93,608.9,,,,,
7598,2019.04.15,10:35,93340,93490,93135,93460,93,588.3,,,,,
7599,2019.04.15,10:40,93460,93480,93245,93265,93,535.0,,,,,
7600,2019.04.15,10:45,93265,93390,93170,93235,93,475.0,,,,,
7601,2019.04.15,10:50,93235,93320,93075,93300,93,428.9,,,,,
7602,2019.04.15,10:55,93305,93620,93300,93565,93,429.4,,,,,
7603,2019.04.15,11:00,93570,93750,93535,93680,93,449.4,,,,,
7604,2019.04.15,11:05,93685,93735,93545,93665,93,462.8,,,,,
7605,2019.04.15,11:10,93660,93690,93395,93550,93,451.1,,,,,
7606,2019.04.15,11:15,93550,93645,93440,93445,93,462.8,,,,,
7607,2019.04.15,11:20,93445,93550,93295,93490,93,466.1,,,,,
7608,2019.04.15,11:25,93495,93520,93190,93240,93,463.3,,,,,
7609,2019.04.15,11:30,93240,93345,93055,93155,93,454.4,,,,,
7610,2019.04.15,11:35,93155,93270,93015,93130,93,435.6,,,,,
7611,2019.04.15,11:40,93135,93260,92925,93110,93,385.0,,,,,
7612,2019.04.15,11:45,93115,93160,92940,93120,93,322.8,,,,,
7613,2019.04.15,11:50,93120,93225,92990,93160,93,266.7,,,,,
7614,2019.04.15,11:55,93155,93185,93020,93155,93,222.8,,,,,
7615,2019.04.15,12:00,93150,93345,93150,93215,93,197.2,,,,,
7616,2019.04.15,12:05,93215,93270,93070,93110,93,155.0,,,,,
7617,2019.04.15,12:10,93115,93270,93080,93265,93,157.8,,,,,
7618,2019.04.15,12:15,93265,93330,93230,93255,93,168.9,,,,,
7619,2019.04.15,12:20,93255,93295,93085,93090,93,164.4,,,,,
7620,2019.04.15,12:25,93095,93230,93030,93120,93,165.6,,,,,
7621,2019.04.15,12:30,93120,93325,93100,93275,93,182.8,,,,,
7622,2019.04.15,12:35,93275,93445,93265,93325,93,201.1,,,,,
7623,2019.04.15,12:40,93320,93395,93240,93260,93,212.8,,,,,
7624,2019.04.15,12:45,93255,93460,93250,93420,93,235.6,,,,,
7625,2019.04.15,12:50,93425,93430,93325,93350,93,262.2,,,,,
7626,2019.04.15,12:55,93355,93490,93345,93420,93,279.4,,,,,
7627,2019.04.15,13:00,93420,93555,93405,93485,93,305.0,,,,,
7628,2019.04.15,13:05,93480,93520,93355,93435,93,343.3,,,,,
7629,2019.04.15,13:10,93435,93575,93420,93430,93,377.8,,,,,
7630,2019.04.15,13:15,93425,93525,93405,93520,93,405.0,,,,,
7631,2019.04.15,13:20,93525,93615,93465,93510,93,425.6,,,,,
7632,2019.04.15,13:25,93510,93560,93450,93480,93,450.0,,,,,
7633,2019.04.15,13:30,93485,93545,93430,93490,93,457.8,,,,,
7634,2019.04.15,13:35,93495,93590,93475,93570,93,482.2,,,,,
7635,2019.04.15,13:40,93575,93690,93545,93615,93,503.9,,,,,
7636,2019.04.15,13:45,93615,93630,93515,93550,93,511.1,,,,,
7637,2019.04.15,13:50,93555,93595,93520,93565,93,525.6,,,,,
7638,2019.04.15,13:55,93565,93575,93440,93530,93,536.7,,,,,
7639,2019.04.15,14:00,93530,93545,93310,93360,93,518.9,,,,,
7640,2019.04.15,14:05,93360,93450,93285,93325,93,498.3,,,,,
7641,2019.04.15,14:10,93330,93365,93275,93340,93,482.8,,,,,
7642,2019.04.15,14:15,93345,93410,93245,93255,93,456.7,,,,,
7643,2019.04.15,14:20,93260,93320,93140,93195,93,415.0,,,,,
7644,2019.04.15,14:25,93200,93230,93100,93125,93,360.6,,,,,
7645,2019.04.15,14:30,93125,93255,93100,93200,93,321.7,,,,,
7646,2019.04.15,14:35,93205,93300,93145,93265,93,288.3,,,,,
7647,2019.04.15,14:40,93270,93335,93210,93265,93,258.9,,,,,
7648,2019.04.15,14:45,93265,93290,93125,93135,93,233.9,,,,,
7649,2019.04.15,14:50,93145,93200,93040,93125,93,211.7,,,,,
7650,2019.04.15,14:55,93120,93130,92855,92990,93,172.8,,,,,
7651,2019.04.15,15:00,92990,93020,92720,92820,93,124.4,,,,,
7652,2019.04.15,15:05,92820,92885,92700,92775,93,077.8,,,,,
7653,2019.04.15,15:10,92775,93015,92725,92980,93,061.7,,,,,
7654,2019.04.15,15:15,92980,93275,92940,93230,93,065.0,,,,,
7655,2019.04.15,15:20,93230,93345,93090,93275,93,066.1,,,,,
7656,2019.04.15,15:25,93270,93300,93115,93140,93,052.2,,,,,
7657,2019.04.15,15:30,93140,93240,93060,93170,93,056.1,,,,,
7658,2019.04.15,15:35,93170,93240,93085,93205,93,065.0,,,,,
7659,2019.04.15,15:40,93205,93235,93120,93155,93,083.3,,,,,
7660,2019.04.15,15:45,93155,93160,92995,93065,93,110.6,,,,,
7661,2019.04.15,15:50,93065,93485,93000,93375,93,177.2,,,,,
7662,2019.04.15,15:55,93375,93395,93125,93190,93,200.6,,,,,
7663,2019.04.15,16:00,93190,93275,93110,93240,93,201.7,,,,,
7664,2019.04.15,16:05,93245,93320,93065,93080,93,180.0,,,,,
7665,2019.04.15,16:10,93085,93165,93030,93060,93,171.1,,,,,
7666,2019.04.15,16:15,93065,93105,92940,92965,93,148.3,,,,,
7667,2019.04.15,16:20,92970,93040,92830,93030,93,128.9,,,,,
7668,2019.04.15,16:25,93025,93065,92950,93005,93,112.2,,,,,
7669,2019.04.15,16:30,93005,93200,92975,93135,93,120.0,,,,,
7670,2019.04.15,16:35,93130,93150,92900,92915,93,068.9,,,,,
7671,2019.04.15,16:40,92915,92925,92760,92845,93,030.6,,,,,
7672,2019.04.15,16:45,92845,93120,92835,93065,93,011.1,,,,,
7673,2019.04.15,16:50,93070,93275,93015,93200,93,024.4,,,,,
7674,2019.04.15,16:55,93200,93320,93070,93125,93,031.7,,,,,
7675,2019.04.15,17:00,93120,93155,93030,93130,93,050.0,,,,,
7676,2019.04.15,17:05,93135,93245,93095,93180,93,066.7,,,,,
7677,2019.04.15,17:10,93185,93245,93135,93225,93,091.1,,,,,
7678,2019.04.15,17:15,93225,93225,93075,93135,93,091.1,,,,,
7679,2019.04.15,17:20,93135,93210,93125,93140,93,116.1,,,,,
7680,2019.04.15,17:25,93145,93175,93090,93160,93,151.1,,,,,
7681,2019.04.15,17:30,93160,93200,93155,93165,93,162.2,,,,,
7682,2019.04.15,17:35,93165,93175,93140,93145,93,156.1,,,,,
7683,2019.04.15,17:40,93145,93240,93130,93220,93,166.7,,,,,
7684,2019.04.15,17:45,93220,93235,93025,93130,93,166.7,,,,,
7685,2019.04.15,17:50,93140,93180,93010,93010,93,147.8,,,,,
7686,2019.04.16,09:00,93350,93350,93005,93040,93,127.2,,,,,
7687,2019.04.16,09:05,93035,93125,92960,93105,93,123.9,,,,,
7688,2019.04.16,09:10,93100,93190,92975,93005,93,108.9,,,,,
7689,2019.04.16,09:15,93010,93055,92905,92955,93,086.1,,,,,
7690,2019.04.16,09:20,92955,92975,92860,92875,93,053.9,,,,,
7691,2019.04.16,09:25,92880,92960,92840,92905,93,027.2,,,,,
7692,2019.04.16,09:30,92900,92995,92870,92955,92,997.8,,,,,
7693,2019.04.16,09:35,92955,92995,92925,92975,92,980.6,,,,,
7694,2019.04.16,09:40,92975,92985,92850,92875,92,965.6,,,,,
7695,2019.04.16,09:45,92880,92935,92805,92880,92,947.8,,,,,
7696,2019.04.16,09:50,92885,92955,92865,92930,92,928.3,,,,,
7697,2019.04.16,09:55,92930,92985,92890,92975,92,925.0,,,,,
7698,2019.04.16,10:00,92980,93135,92970,93085,92,939.4,,,,,
7699,2019.04.16,10:05,93085,93170,93015,93120,92,966.7,,,,,
7700,2019.04.16,10:10,93120,93185,92925,93045,92,982.2,,,,,
7701,2019.04.16,10:15,93050,93165,92870,93130,93,001.7,,,,,
7702,2019.04.16,10:20,93130,93165,93035,93050,93,010.0,,,,,
7703,2019.04.16,10:25,93045,93120,92960,93040,93,028.3,,,,,
7704,2019.04.16,10:30,93040,93255,92990,93130,93,056.1,,,,,
7705,2019.04.16,10:35,93130,93235,93070,93190,93,085.0,,,,,
7706,2019.04.16,10:40,93190,93350,93165,93340,93,125.6,,,,,
7707,2019.04.16,10:45,93345,93445,93275,93390,93,159.4,,,,,
7708,2019.04.16,10:50,93395,93490,93310,93405,93,191.1,,,,,
7709,2019.04.16,10:55,93410,93425,93245,93300,93,219.4,,,,,
7710,2019.04.16,11:00,93295,93385,93245,93310,93,239.4,,,,,
7711,2019.04.16,11:05,93310,93420,93265,93345,93,272.2,,,,,
7712,2019.04.16,11:10,93340,93460,93330,93415,93,313.9,,,,,
7713,2019.04.16,11:15,93410,93720,93345,93650,93,371.7,,,,,
7714,2019.04.16,11:20,93650,94000,93630,93935,93,454.4,,,,,
7715,2019.04.16,11:25,93935,94370,93930,94280,93,558.9,,,,,
7716,2019.04.16,11:30,94285,94795,94180,94630,93,696.7,,,,,
7717,2019.04.16,11:35,94630,94745,94555,94600,93,829.4,,,,,
7718,2019.04.16,11:40,94605,94660,94445,94465,93,958.9,,,,,
7719,2019.04.16,11:45,94470,94590,94415,94550,94,096.7,,,,,
7720,2019.04.16,11:50,94545,94630,94490,94580,94,233.9,,,,,
7721,2019.04.16,11:55,94575,94610,94405,94465,94,350.6,,,,,
7722,2019.04.16,12:00,94465,94505,94430,94450,94,439.4,,,,,
7723,2019.04.16,12:05,94450,94605,94420,94585,94,511.7,,,,,
7724,2019.04.16,12:10,94585,94910,94545,94885,94,578.9,,,,,
7725,2019.04.16,12:15,94880,95045,94845,95025,94,622.8,,,,,
7726,2019.04.16,12:20,95020,95100,94890,94905,94,656.7,,,,,
7727,2019.04.16,12:25,94900,94940,94780,94795,94,693.3,,,,,
7728,2019.04.16,12:30,94800,94800,94560,94725,94,712.8,,,,,
7729,2019.04.16,12:35,94725,94730,94360,94380,94,690.6,,,,,
7730,2019.04.16,12:40,94380,94450,94255,94390,94,682.2,,,,,
7731,2019.04.16,12:45,94395,94540,94350,94420,94,678.9,,,,,
7732,2019.04.16,12:50,94425,94670,94425,94580,94,678.3,,,,,
7733,2019.04.16,12:55,94585,94595,94460,94470,94,632.2,,,,,
7734,2019.04.16,13:00,94470,94615,94425,94470,94,570.6,,,,,
7735,2019.04.16,13:05,94470,94595,94465,94545,94,530.6,,,,,
7736,2019.04.16,13:10,94545,94645,94485,94525,94,500.6,,,,,
7737,2019.04.16,13:15,94525,94590,94465,94565,94,482.8,,,,,
7738,2019.04.16,13:20,94570,94580,94450,94520,94,498.3,,,,,
7739,2019.04.16,13:25,94515,94520,94460,94480,94,508.3,,,,,
7740,2019.04.16,13:30,94480,94535,94355,94490,94,516.1,,,,,
7741,2019.04.16,13:35,94490,94520,94285,94315,94,486.7,,,,,
7742,2019.04.16,13:40,94320,94435,94220,94390,94,477.8,,,,,
7743,2019.04.16,13:45,94390,94395,94225,94300,94,458.9,,,,,
7744,2019.04.16,13:50,94300,94545,94265,94460,94,449.4,,,,,
7745,2019.04.16,13:55,94465,94545,94360,94405,94,436.1,,,,,
7746,2019.04.16,14:00,94400,94450,94305,94340,94,411.1,,,,,
7747,2019.04.16,14:05,94340,94520,94315,94395,94,397.2,,,,,
7748,2019.04.16,14:10,94395,94450,94315,94380,94,386.1,,,,,
7749,2019.04.16,14:15,94380,94425,94335,94340,94,369.4,,,,,
7750,2019.04.16,14:20,94335,94390,94260,94385,94,377.2,,,,,
7751,2019.04.16,14:25,94385,94465,94350,94445,94,383.3,,,,,
7752,2019.04.16,14:30,94445,94490,94380,94455,94,400.6,,,,,
7753,2019.04.16,14:35,94450,94480,94355,94400,94,393.9,,,,,
7754,2019.04.16,14:40,94400,94470,94370,94470,94,401.1,,,,,
7755,2019.04.16,14:45,94465,94560,94450,94455,94,413.9,,,,,
7756,2019.04.16,14:50,94455,94530,94380,94520,94,427.8,,,,,
7757,2019.04.16,14:55,94520,94630,94510,94600,94,452.2,,,,,
7758,2019.04.16,15:00,94600,94610,94515,94565,94,477.2,,,,,
7759,2019.04.16,15:05,94565,94580,94455,94500,94,490.0,,,,,
7760,2019.04.16,15:10,94505,94535,94390,94530,94,499.4,,,,,
7761,2019.04.16,15:15,94530,94555,94425,94555,94,510.6,,,,,
7762,2019.04.16,15:20,94555,94585,94460,94470,94,518.3,,,,,
7763,2019.04.16,15:25,94475,94560,94475,94555,94,527.8,,,,,
7764,2019.04.16,15:30,94560,94575,94495,94565,94,540.0,,,,,
7765,2019.04.16,15:35,94560,94595,94500,94560,94,544.4,,,,,
7766,2019.04.16,15:40,94560,94605,94515,94530,94,536.7,,,,,
7767,2019.04.16,15:45,94530,94620,94525,94605,94,541.1,,,,,
7768,2019.04.16,15:50,94610,94750,94535,94545,94,546.1,,,,,
7769,2019.04.16,15:55,94545,94565,94425,94560,94,549.4,,,,,
7770,2019.04.16,16:00,94555,94670,94545,94640,94,558.9,,,,,
7771,2019.04.16,16:05,94640,94735,94630,94665,94,580.6,,,,,
7772,2019.04.16,16:10,94665,94710,94600,94650,94,591.1,,,,,
7773,2019.04.16,16:15,94650,94740,94585,94655,94,601.1,,,,,
7774,2019.04.16,16:20,94655,94695,94490,94565,94,601.7,,,,,
7775,2019.04.16,16:25,94565,94585,94520,94580,94,607.2,,,,,
7776,2019.04.16,16:30,94575,94595,94410,94420,94,586.7,,,,,
7777,2019.04.16,16:35,94430,94480,94260,94440,94,575.0,,,,,
7778,2019.04.16,16:40,94440,94455,94310,94390,94,556.1,,,,,
7779,2019.04.16,16:45,94390,94480,94250,94320,94,520.6,,,,,
7780,2019.04.16,16:50,94325,94360,94120,94260,94,475.6,,,,,
7781,2019.04.16,16:55,94255,94340,94175,94235,94,429.4,,,,,
7782,2019.04.16,17:00,94240,94280,94155,94245,94,383.9,,,,,
7783,2019.04.16,17:05,94240,94340,94200,94325,94,357.2,,,,,
7784,2019.04.16,17:10,94325,94365,94265,94300,94,326.1,,,,,
7785,2019.04.16,17:15,94300,94350,94265,94320,94,315.0,,,,,
7786,2019.04.16,17:20,94325,94330,94285,94305,94,300.0,,,,,
7787,2019.04.16,17:25,94315,94315,94245,94290,94,288.9,,,,,
7788,2019.04.16,17:30,94290,94430,94275,94300,94,286.7,,,,,
7789,2019.04.16,17:35,94305,94380,94280,94355,94,297.2,,,,,
7790,2019.04.16,17:40,94365,94435,94335,94435,94,319.4,,,,,
7791,2019.04.16,17:45,94425,94475,94355,94450,94,342.2,,,,,
7792,2019.04.16,17:50,94450,94570,94405,94475,94,358.9,,,,,
7793,2019.04.17,09:00,95500,95685,95415,95640,94,507.8,,,,,
7794,2019.04.17,09:05,95635,95680,95560,95570,94,646.7,,,,,
7795,2019.04.17,09:10,95575,95580,95485,95495,94,778.9,,,,,
7796,2019.04.17,09:15,95490,95760,95435,95730,94,938.9,,,,,
7797,2019.04.17,09:20,95725,95745,95655,95680,95,092.2,,,,,
7798,2019.04.17,09:25,95675,95700,95590,95605,95,231.1,,,,,
7799,2019.04.17,09:30,95610,95635,95535,95580,95,358.3,,,,,
7800,2019.04.17,09:35,95585,95625,95520,95535,95,478.9,,,,,
7801,2019.04.17,09:40,95535,95580,95485,95575,95,601.1,,,,,
7802,2019.04.17,09:45,95575,95625,95465,95490,95,584.4,,,,,
7803,2019.04.17,09:50,95495,95515,95375,95425,95,568.3,,,,,
7804,2019.04.17,09:55,95430,95605,95390,95580,95,577.8,,,,,
7805,2019.04.17,10:00,95580,95650,95440,95555,95,558.3,,,,,
7806,2019.04.17,10:05,95555,95590,95425,95490,95,537.2,,,,,
7807,2019.04.17,10:10,95490,95665,95435,95640,95,541.1,,,,,
7808,2019.04.17,10:15,95640,95745,95520,95560,95,538.9,,,,,
7809,2019.04.17,10:20,95565,95820,95555,95810,95,569.4,,,,,
7810,2019.04.17,10:25,95810,95815,95635,95650,95,577.8,,,,,
7811,2019.04.17,10:30,95650,95715,95525,95615,95,591.7,,,,,
7812,2019.04.17,10:35,95615,95615,95135,95305,95,578.3,,,,,
7813,2019.04.17,10:40,95300,95380,95215,95355,95,553.3,,,,,
7814,2019.04.17,10:45,95355,95370,95045,95135,95,506.7,,,,,
7815,2019.04.17,10:50,95130,95140,94715,94850,95,435.6,,,,,
7816,2019.04.17,10:55,94850,95000,94730,94805,95,342.8,,,,,
7817,2019.04.17,11:00,94800,94895,94600,94690,95,246.1,,,,,
7818,2019.04.17,11:05,94695,94810,94500,94515,95,102.2,,,,,
7819,2019.04.17,11:10,94515,94610,94400,94485,94,972.8,,,,,
7820,2019.04.17,11:15,94480,94485,94185,94260,94,822.2,,,,,
7821,2019.04.17,11:20,94255,94625,94245,94600,94,743.9,,,,,
7822,2019.04.17,11:25,94600,94635,94365,94565,94,656.1,,,,,
7823,2019.04.17,11:30,94565,94715,94470,94685,94,606.1,,,,,
7824,2019.04.17,11:35,94690,94790,94525,94555,94,573.3,,,,,
7825,2019.04.17,11:40,94555,94575,94310,94355,94,523.3,,,,,
7826,2019.04.17,11:45,94350,94425,94205,94420,94,493.3,,,,,
7827,2019.04.17,11:50,94425,94570,94350,94505,94,492.2,,,,,
7828,2019.04.17,11:55,94510,94695,94425,94445,94,487.8,,,,,
7829,2019.04.17,12:00,94440,94510,94240,94315,94,493.9,,,,,
7830,2019.04.17,12:05,94320,94435,94250,94365,94,467.8,,,,,
7831,2019.04.17,12:10,94365,94390,93830,93910,94,395.0,,,,,
7832,2019.04.17,12:15,93915,93950,93710,93790,94,295.6,,,,,
7833,2019.04.17,12:20,93785,93915,93730,93840,94,216.1,,,,,
7834,2019.04.17,12:25,93845,93890,93665,93725,94,146.1,,,,,
7835,2019.04.17,12:30,93725,93760,93610,93680,94,063.9,,,,,
7836,2019.04.17,12:35,93680,93795,93535,93680,93,972.2,,,,,
7837,2019.04.17,12:40,93685,93850,93575,93805,93,901.1,,,,,
7838,2019.04.17,12:45,93810,93885,93620,93685,93,831.1,,,,,
7839,2019.04.17,12:50,93685,93725,93160,93400,93,723.9,,,,,
7840,2019.04.17,12:55,93405,93425,93000,93150,93,639.4,,,,,
7841,2019.04.17,13:00,93150,93425,93060,93390,93,595.0,,,,,
7842,2019.04.17,13:05,93390,93485,93325,93445,93,551.1,,,,,
7843,2019.04.17,13:10,93445,93490,93220,93225,93,495.6,,,,,
7844,2019.04.17,13:15,93225,93415,93215,93360,93,460.0,,,,,
7845,2019.04.17,13:20,93360,93550,93345,93375,93,426.1,,,,,
7846,2019.04.17,13:25,93375,93500,93355,93490,93,391.1,,,,,
7847,2019.04.17,13:30,93495,93575,93390,93390,93,358.3,,,,,
7848,2019.04.17,13:35,93390,93460,93335,93380,93,356.1,,,,,
7849,2019.04.17,13:40,93375,93390,93275,93300,93,372.8,,,,,
7850,2019.04.17,13:45,93300,93375,93260,93335,93,366.7,,,,,
7851,2019.04.17,13:50,93330,93430,93225,93285,93,348.9,,,,,
7852,2019.04.17,13:55,93285,93460,93270,93405,93,368.9,,,,,
7853,2019.04.17,14:00,93405,93600,93340,93565,93,391.7,,,,,
7854,2019.04.17,14:05,93570,93620,93495,93560,93,412.2,,,,,
7855,2019.04.17,14:10,93565,93630,93505,93620,93,426.7,,,,,
7856,2019.04.17,14:15,93620,93710,93605,93675,93,458.3,,,,,
7857,2019.04.17,14:20,93675,93800,93655,93775,93,502.2,,,,,
7858,2019.04.17,14:25,93775,93795,93560,93645,93,540.6,,,,,
7859,2019.04.17,14:30,93645,93865,93530,93860,93,598.9,,,,,
7860,2019.04.17,14:35,93860,93955,93825,93930,93,670.6,,,,,
7861,2019.04.17,14:40,93935,94085,93860,94065,93,743.9,,,,,
7862,2019.04.17,14:45,94070,94075,93925,93945,93,786.1,,,,,
7863,2019.04.17,14:50,93945,94140,93910,94030,93,838.3,,,,,
7864,2019.04.17,14:55,94030,94125,94030,94040,93,885.0,,,,,
7865,2019.04.17,15:00,94040,94060,93820,93875,93,907.2,,,,,
7866,2019.04.17,15:05,93875,93895,93710,93755,93,905.0,,,,,
7867,2019.04.17,15:10,93755,93790,93640,93680,93,908.9,,,,,
7868,2019.04.17,15:15,93685,93765,93610,93680,93,888.9,,,,,
7869,2019.04.17,15:20,93680,93750,93570,93600,93,852.2,,,,,
7870,2019.04.17,15:25,93605,93630,93430,93535,93,793.3,,,,,
7871,2019.04.17,15:30,93535,93585,93440,93460,93,739.4,,,,,
7872,2019.04.17,15:35,93465,93795,93450,93750,93,708.3,,,,,
7873,2019.04.17,15:40,93755,93890,93595,93675,93,667.8,,,,,
7874,2019.04.17,15:45,93675,93715,93625,93685,93,646.7,,,,,
